Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
119,"{'1': 16, '2': 14, '3': 15, '4': 11, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
120,"{'1': 14, '2': 17, '3': 15, '4': 10, '5': 0, '6': 0, '7': 0}",39.4,2,1147,4,,,,,,,,,
121,"{'1': 17, '2': 14, '3': 15, '4': 10, '5': 0, '6': 0, '7': 0}",39.4,2,1147,4,,,,,,,,,
122,"{'1': 12, '2': 16, '3': 15, '4': 13, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
123,"{'1': 18, '2': 12, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",39.6,2,1151,4,,,,,,,,,
124,"{'1': 14, '2': 20, '3': 10, '4': 12, '5': 0, '6': 0, '7': 0}",38.900000000000006,2,1142,4,,,,,,,,,
125,"{'1': 11, '2': 16, '3': 14, '4': 15, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
126,"{'1': 14, '2': 15, '3': 14, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
127,"{'1': 12, '2': 16, '3': 15, '4': 13, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
128,"{'1': 13, '2': 13, '3': 17, '4': 13, '5': 0, '6': 0, '7': 0}",39.8,2,1155,4,,,,,,,,,
129,"{'1': 18, '2': 14, '3': 12, '4': 12, '5': 0, '6': 0, '7': 0}",39.5,2,1150,4,,,,,,,,,
130,"{'1': 14, '2': 15, '3': 12, '4': 15, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
131,"{'1': 17, '2': 15, '3': 14, '4': 10, '5': 0, '6': 0, '7': 0}",39.4,2,1147,4,,,,,,,,,
132,"{'1': 17, '2': 14, '3': 12, '4': 13, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
133,"{'1': 14, '2': 16, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
134,"{'1': 14, '2': 14, '3': 14, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1162,4,,,,,,,,,
135,"{'1': 17, '2': 14, '3': 10, '4': 15, '5': 0, '6': 0, '7': 0}",39.400000000000006,2,1147,4,,,,,,,,,
136,"{'1': 13, '2': 15, '3': 15, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
137,"{'1': 14, '2': 16, '3': 12, '4': 14, '5': 0, '6': 0, '7': 0}",39.8,2,1154,4,,,,,,,,,
138,"{'1': 16, '2': 12, '3': 11, '4': 17, '5': 0, '6': 0, '7': 0}",39.400000000000006,2,1148,4,,,,,,,,,
139,"{'1': 12, '2': 13, '3': 19, '4': 12, '5': 0, '6': 0, '7': 0}",39.400000000000006,2,1149,4,,,,,,,,,
140,"{'1': 18, '2': 14, '3': 11, '4': 13, '5': 0, '6': 0, '7': 0}",39.5,2,1148,4,,,,,,,,,
141,"{'1': 15, '2': 16, '3': 13, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
142,"{'1': 14, '2': 14, '3': 13, '4': 15, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
143,"{'1': 13, '2': 16, '3': 13, '4': 14, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
144,"{'1': 15, '2': 12, '3': 14, '4': 15, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
145,"{'1': 10, '2': 18, '3': 16, '4': 12, '5': 0, '6': 0, '7': 0}",39.1,2,1144,4,,,,,,,,,
146,"{'1': 19, '2': 12, '3': 13, '4': 12, '5': 0, '6': 0, '7': 0}",39.4,2,1149,4,,,,,,,,,
147,"{'1': 12, '2': 15, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
148,"{'1': 12, '2': 15, '3': 17, '4': 12, '5': 0, '6': 0, '7': 0}",39.6,2,1151,4,,,,,,,,,
149,"{'1': 17, '2': 17, '3': 12, '4': 10, '5': 0, '6': 0, '7': 0}",39.1,2,1145,4,,,,,,,,,
150,"{'1': 15, '2': 16, '3': 13, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
151,"{'1': 16, '2': 14, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
152,"{'1': 11, '2': 17, '3': 15, '4': 13, '5': 0, '6': 0, '7': 0}",39.6,2,1149,4,,,,,,,,,
153,"{'1': 15, '2': 14, '3': 13, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
154,"{'1': 17, '2': 13, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",39.8,2,1155,4,,,,,,,,,
155,"{'1': 15, '2': 12, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
156,"{'1': 13, '2': 16, '3': 12, '4': 15, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
157,"{'1': 17, '2': 13, '3': 15, '4': 11, '5': 0, '6': 0, '7': 0}",39.6,2,1149,4,,,,,,,,,
158,"{'1': 17, '2': 14, '3': 11, '4': 14, '5': 0, '6': 0, '7': 0}",39.6,2,1150,4,,,,,,,,,
